observed_at,reason,pool_max_open,pool_open,pool_in_use,pool_idle,pool_wait_count,pool_wait_duration_ms,in_flight_callbacks,stalled_in_flight,oldest_in_flight_age_ms,in_flight_current_phase
2026-08-23T16:02:18.066218533Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:02:53.065966565Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:03:28.06584462Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:04:03.065449263Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:04:33.065833338Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:05:08.065588924Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:05:43.065138501Z,periodic,32,6,3,3,0,0.000000,0,0,0.000000,
2026-08-23T16:06:13.065830333Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:06:48.065155715Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:07:23.065913003Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:07:58.065600298Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:08:33.065497798Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T16:09:03.065520213Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:09:38.066117391Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:10:13.065904961Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:10:48.065249698Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:11:18.065478339Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:11:48.065852661Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:12:18.065979211Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:12:53.065314088Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:13:28.065694088Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:14:03.065425923Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:14:33.066072747Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:15:08.065786676Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:15:38.066023899Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:16:13.065135718Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:16:43.065146295Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:17:13.065618487Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:17:48.065584676Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:18:18.065995842Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:18:53.065540528Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:19:23.065973956Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T16:19:53.066067055Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T16:20:28.06542409Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:20:58.065883618Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T16:21:33.065067513Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:22:03.066026308Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:22:38.06515718Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:23:13.065083053Z,periodic,32,9,6,3,0,0.000000,0,0,0.000000,
2026-08-23T16:23:43.065432534Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:24:13.065854832Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:24:48.065306477Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:25:18.065847215Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:25:53.065516381Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:26:28.06552812Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:26:58.065746934Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:27:33.065521057Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:28:08.065498793Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:28:38.065803256Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:29:13.065083896Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:29:43.065381436Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T16:30:13.06590988Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:30:48.066034916Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:31:23.065198558Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:31:53.066609031Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:32:28.066082108Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:33:03.065822619Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:33:38.065661642Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:34:08.065744618Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T16:34:43.065466245Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:35:18.065534423Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:35:48.066095815Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:36:18.066157663Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:36:53.06569007Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:37:28.065175927Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:37:58.06592782Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:38:33.065082749Z,periodic,32,7,4,3,0,0.000000,0,0,0.000000,
2026-08-23T16:39:08.065372229Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:39:38.066237529Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:40:13.065964946Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:40:48.065111676Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:41:18.065913217Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:41:53.065707697Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:42:23.066052462Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:42:58.065632289Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:43:28.06582567Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:44:03.066059967Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:44:38.065747864Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:45:13.065799317Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:45:48.065418805Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:46:18.065754994Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:46:48.065987689Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:47:23.066098175Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:47:58.066132328Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:48:33.065187773Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:49:03.065523126Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:49:33.065731583Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T16:50:08.065871252Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:50:43.065476906Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:51:13.065686237Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:51:48.065863051Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:52:23.066004461Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T16:52:58.066113486Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T16:53:33.065986802Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:54:08.065992018Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:54:43.066109518Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:55:18.065723501Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:55:53.065721393Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:56:28.065060978Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T16:56:58.066063031Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:57:33.065198465Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:58:03.066011764Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:58:33.066115912Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T16:59:08.065422733Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T16:59:43.06600432Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:00:18.065107306Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:00:48.065505995Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:01:18.065990237Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:01:53.065158767Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:02:23.066094108Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:02:58.065793135Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:03:33.065983013Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:04:08.065071238Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:04:38.065623439Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:05:13.065311247Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:05:43.065547975Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:06:18.066194229Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:06:53.066244816Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:07:28.066014744Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:08:03.066018324Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:08:38.065618349Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:09:13.065750207Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:09:48.065505234Z,periodic,32,4,1,3,0,0.000000,1,0,2.444825,commit=1
2026-08-23T17:10:18.066009775Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:10:53.065606995Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:11:23.065768927Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:11:53.06579134Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:12:28.06522413Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:12:58.065395333Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:13:33.065377165Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:14:08.065766443Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:14:43.065990219Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:15:18.065734191Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:15:53.065053983Z,periodic,32,6,4,2,0,0.000000,0,0,0.000000,
2026-08-23T17:16:23.065325595Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:16:53.065584415Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:17:23.066222818Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:17:58.065378725Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:18:28.065856429Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:18:58.066000265Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:19:33.065985548Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:20:08.065060154Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:20:38.065364974Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:21:08.065434115Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:21:43.065525986Z,periodic,32,4,1,3,0,0.000000,1,0,4.594394,commit=1
2026-08-23T17:22:18.065516883Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:22:48.06568758Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:23:18.066072027Z,periodic,32,7,4,3,0,0.000000,0,0,0.000000,
2026-08-23T17:23:53.06558089Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:24:23.065785534Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:24:58.065081055Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:25:28.066012359Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:26:03.065068607Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:26:33.065543835Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:27:08.065777763Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:27:38.066045073Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:28:08.066099546Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:28:43.065615151Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:29:18.065828361Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:29:53.065222356Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:30:23.065856299Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:30:58.065193008Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:31:28.065799446Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:31:58.065954961Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:32:28.066036938Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:33:03.065845116Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:33:38.06566502Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:34:08.065744686Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:34:43.0661401Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:35:18.065640889Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:35:48.065671035Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:36:18.065811431Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:36:53.065996906Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:37:28.065824601Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:37:58.06610677Z,periodic,32,8,6,2,0,0.000000,0,0,0.000000,
2026-08-23T17:38:33.065794054Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:39:08.065601295Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:39:38.066073802Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:40:13.065105574Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:40:43.065622149Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:41:13.065923725Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:41:48.065317208Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:42:18.066012898Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:42:48.066054435Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:43:23.065422849Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:43:58.066089657Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:44:33.065131322Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:45:03.065221016Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:45:38.065932466Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T17:46:13.065056159Z,periodic,32,6,5,1,0,0.000000,0,0,0.000000,
2026-08-23T17:46:43.065211204Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:47:13.065525155Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:47:43.065530865Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:48:18.065218161Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:48:48.066018954Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:49:23.065554866Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:49:58.065394489Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:50:28.065818499Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:51:03.06613066Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:51:38.065554683Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:52:08.065689719Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:52:43.065531675Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:53:13.065924914Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:53:48.065989791Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:54:18.066039574Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:54:53.065950198Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:55:28.065528693Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:55:58.066111078Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:56:28.066136395Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:57:03.065769466Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:57:38.065395295Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:58:08.065758476Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:58:38.066098824Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:59:13.065335164Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T17:59:43.065473554Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:00:13.065830913Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:00:48.066108882Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:01:23.065096217Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:01:53.065222456Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:02:23.065497142Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:02:53.065674708Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:03:23.065765659Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:03:58.065734569Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:04:33.065435371Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:05:08.065699735Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:05:43.065987018Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:06:13.066079642Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:06:48.065721061Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:07:23.065409711Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:07:58.065269443Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T18:08:28.065615869Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
